pcode,year,month,seasonal_precip_prob_below_lead1,seasonal_precip_prob_near_lead1,seasonal_precip_prob_above_lead1,seasonal_target_season_lead1,seasonal_overlaps_kiremt_lead1,seasonal_overlaps_belg_lead1,seasonal_overlaps_gu_lead1,seasonal_overlaps_deyr_lead1,seasonal_source_lead1,seasonal_precip_prob_below_lead3,seasonal_precip_prob_near_lead3,seasonal_precip_prob_above_lead3,seasonal_target_season_lead3,seasonal_overlaps_kiremt_lead3,seasonal_overlaps_belg_lead3,seasonal_overlaps_gu_lead3,seasonal_overlaps_deyr_lead3,seasonal_source_lead3
ET0101,2022,11,28.509634750705725,32.505990229582004,38.98437498756945,djf,False,True,False,True,nmme_elr,37.30264307664344,32.194019161428244,30.503337807343556,fma,False,True,True,False,nmme_elr
ET0101,2022,12,32.15008766575603,33.04943847534048,34.80047381684774,jfm,False,True,False,False,nmme_elr,35.03212451636924,33.4138999020808,31.553975653186843,mam,False,True,True,False,nmme_elr
ET0101,2023,1,36.69899952163763,33.36940169146154,29.931598788681438,fma,False,True,True,False,nmme_elr,29.366356731100737,32.42802297328121,38.20562041316824,amj,True,True,True,False,nmme_elr
ET0101,2023,2,29.144626658144354,32.38026929270242,38.475104146011994,mam,False,True,True,False,nmme_elr,24.905978446165978,32.64480932255587,42.44921204643774,mjj,True,True,True,False,nmme_elr
ET0101,2023,3,29.128277493582655,32.25233277422856,38.619389574892836,amj,True,True,True,False,nmme_elr,29.460609760141214,33.70268545050122,36.83670487314854,jja,True,False,True,False,nmme_elr
ET0101,2023,4,27.436422180117678,31.864668928696865,40.69890878665804,mjj,True,True,True,False,nmme_elr,31.75909001080399,34.29415156741191,33.94675842178388,jas,True,False,False,False,nmme_elr
ET0101,2023,5,32.25513688570838,33.51463068070742,34.23023247977917,jja,True,False,True,False,nmme_elr,31.011818736111906,33.59216594163824,35.396015428397426,aso,True,False,False,True,nmme_elr
ET0101,2023,6,32.80293072431098,34.12574525948916,33.071323921629556,jas,True,False,False,False,nmme_elr,36.49592852597418,30.926502555511302,32.57756891697123,son,True,False,False,True,nmme_elr
ET0101,2023,7,35.7309632414747,33.563148314697344,30.705888443908908,aso,True,False,False,True,nmme_elr,29.25029468243704,32.37830633074621,38.37139886436974,ond,False,False,False,True,nmme_elr
ET0101,2023,8,36.2666052019912,32.957716483606845,30.775678322954608,son,True,False,False,True,nmme_elr,21.18535726549578,27.93613625133929,50.8785064247726,ndj,False,False,False,True,nmme_elr
ET0101,2023,9,32.93087659072952,33.083067649770406,33.98605578176564,ond,False,False,False,True,nmme_elr,26.328284239884066,30.346781176044683,43.324934551557966,djf,False,True,False,True,nmme_elr
ET0101,2023,10,25.19782565304558,28.712024505379215,46.09015018563883,ndj,False,False,False,True,nmme_elr,31.32564251362152,31.656659075910568,37.01769825402991,jfm,False,True,False,False,nmme_elr
ET0101,2023,11,25.933568124353773,28.10038685490137,45.966044893840525,djf,False,True,False,True,nmme_elr,32.025947349600315,32.34461101069647,35.629441658455804,fma,False,True,True,False,nmme_elr
ET0101,2023,12,28.81764581712982,33.077553589056706,38.104800702317796,jfm,False,True,False,False,nmme_elr,37.714791549640886,33.57535797148333,28.709850478897092,mam,False,True,True,False,nmme_elr
ET0101,2024,1,34.4196219181287,33.80734702688733,31.77303104603687,fma,False,True,True,False,nmme_elr,31.461022410942213,32.87149009121122,35.66748757351537,amj,True,True,True,False,nmme_elr
ET0101,2024,2,31.666046745580108,33.67937304016114,34.654580242179044,mam,False,True,True,False,nmme_elr,22.093988886582864,29.985806403246276,47.92020478615728,mjj,True,True,True,False,nmme_elr
ET0101,2024,3,31.29248766884614,33.99921653609649,34.7082958605769,amj,True,True,True,False,nmme_elr,25.85605360530165,30.131379518116038,44.01256694687056,jja,True,False,True,False,nmme_elr
ET0101,2024,4,29.288818129494302,31.945881117615112,38.76530083294386,mjj,True,True,True,False,nmme_elr,21.64188863059623,27.095569061818544,51.262542466530256,jas,True,False,False,False,nmme_elr
ET0101,2024,5,28.35086490707435,31.62755564997746,40.02157939770926,jja,True,False,True,False,nmme_elr,27.274245123761883,30.618766273845154,42.10698875060359,aso,True,False,False,True,nmme_elr
ET0101,2024,6,25.588037810373073,30.72883049526419,43.683131445598484,jas,True,False,False,False,nmme_elr,31.53730418330374,31.017274266364716,37.44542148448708,son,True,False,False,True,nmme_elr
ET0101,2024,7,29.907276154097325,32.645698799503585,37.44702495066243,aso,True,False,False,True,nmme_elr,36.61319106168341,32.986966734219536,30.39984219668081,ond,False,False,False,True,nmme_elr
ET0101,2024,8,39.279458101606274,30.646624080333474,30.073917835664258,son,True,False,False,True,nmme_elr,33.628275914363634,30.12949300972485,36.242231024371925,ndj,False,False,False,True,nmme_elr
ET0101,2024,9,33.91520807209694,33.607533742665076,32.4772581881143,ond,False,False,False,True,nmme_elr,37.368715873587036,33.29698095908354,29.33430319183569,djf,False,True,False,True,nmme_elr
ET0101,2024,10,43.37094127397673,33.251695899497776,23.377362856584572,ndj,False,False,False,True,nmme_elr,33.86293150400567,33.47902215637789,32.65804645631634,jfm,False,True,False,False,nmme_elr
ET0101,2024,11,34.61993813545717,33.10908004747907,32.27098179140938,djf,False,True,False,True,nmme_elr,34.114165961435944,33.61335169685202,32.27248241559895,fma,False,True,True,False,nmme_elr
ET0101,2024,12,33.1650241946617,32.97523408584358,33.85974162147481,jfm,False,True,False,False,nmme_elr,37.55327158851043,33.540386653459684,28.90634175367452,mam,False,True,True,False,nmme_elr
ET0101,2025,1,34.67972722678377,33.71110560234709,31.609167168858114,fma,False,True,True,False,nmme_elr,29.66053807631401,32.06329833161424,38.27616356531219,amj,True,True,True,False,nmme_elr
ET0101,2025,2,36.71104399797362,33.29810263667247,29.990853424063204,mam,False,True,True,False,nmme_elr,22.628192492156337,28.696770985196828,48.67503634422485,mjj,True,True,True,False,nmme_elr
ET0101,2025,3,31.859255324011325,32.78426176143411,35.35648298118244,amj,True,True,True,False,nmme_elr,25.443140193137957,29.644524161954905,44.912335482274564,jja,True,False,True,False,nmme_elr
ET0101,2025,4,34.29814621788445,33.39096776612226,32.31088608260532,mjj,True,True,True,False,nmme_elr,26.903213974849333,32.18019813474248,40.916588026843755,jas,True,False,False,False,nmme_elr
ET0101,2025,5,31.270280774138325,32.257764226550236,36.47195509079594,jja,True,False,True,False,nmme_elr,26.860752960640916,31.23358256773958,41.90566446316182,aso,True,False,False,True,nmme_elr
ET0101,2025,6,34.44479442584297,32.917618451421596,32.63758716074491,jas,True,False,False,False,nmme_elr,31.604720193859787,33.39508461810569,35.00019514632864,son,True,False,False,True,nmme_elr
ET0101,2025,7,29.63896078699716,33.27320514087354,37.087834196311846,aso,True,False,False,True,nmme_elr,33.45168202493503,32.9869305045177,33.561387487932954,ond,False,False,False,True,nmme_elr
ET0101,2025,8,36.465513180161864,32.414408849535064,31.12007795376885,son,True,False,False,True,nmme_elr,35.19768836116975,31.810084120385724,32.99222747743987,ndj,False,False,False,True,nmme_elr
ET0101,2025,9,33.96223158260093,33.79403571225292,32.243732736975744,ond,False,False,False,True,nmme_elr,32.861069124975565,33.720631341328264,33.41829951281223,djf,False,True,False,True,nmme_elr
ET0101,2025,10,37.27880260172089,33.283579037843666,29.437618443010606,ndj,False,False,False,True,nmme_elr,32.88910454139458,33.169574058664836,33.94132141004236,jfm,False,True,False,False,nmme_elr
ET0101,2025,11,34.31511452870781,31.65916804983042,34.02571739299704,djf,False,True,False,True,nmme_elr,36.47152087414141,32.835314162726256,30.693164925292862,fma,False,True,True,False,nmme_elr
ET0101,2025,12,35.87762602762672,33.694922847133434,30.42745112546269,jfm,False,True,False,False,nmme_elr,32.331684177504606,33.50669245586492,34.16162318204362,mam,False,True,True,False,nmme_elr
ET0101,2026,1,29.48356629953162,33.37628479118017,37.14014885619408,fma,False,True,True,False,nmme_elr,28.981999687996453,32.82661583076283,38.1913845142062,amj,True,True,True,False,nmme_elr
ET0101,2026,2,32.7528584488076,33.82543328561198,33.4217083464955,mam,False,True,True,False,nmme_elr,27.84519390489292,33.60436912638792,38.55043684836397,mjj,True,True,True,False,nmme_elr
ET0101,2026,3,28.23178227460872,32.226580852398904,39.54163685818199,amj,True,True,True,False,nmme_elr,32.43304220609743,33.411338921632506,34.15561885024637,jja,True,False,True,False,nmme_elr
ET0101,2026,4,32.562654476030055,33.614121434560175,33.8232239202709,mjj,True,True,True,False,nmme_elr,39.79355511027894,33.090096707675116,27.11634806339489,jas,True,False,False,False,nmme_elr
ET0101,2026,5,31.808974697026706,32.53682349803276,35.65420149156525,jja,True,False,True,False,nmme_elr,40.17999914295437,31.777707510113473,28.042293311340185,aso,True,False,False,True,nmme_elr
ET0101,2026,6,40.31198920592601,31.744353359214298,27.943657458134112,jas,True,False,False,False,nmme_elr,34.39343302420714,32.36300300347801,33.24356394805764,son,True,False,False,True,nmme_elr
ET0101,2026,7,36.95314054619303,32.49942893126482,30.54743058168891,aso,True,False,False,True,nmme_elr,27.63494447085421,30.822673132646244,41.542382567728126,ond,False,False,False,True,nmme_elr
ET0101,2026,8,,,,son,True,False,False,True,,,,,ndj,False,False,False,True,
ET0101,2026,9,,,,ond,False,False,False,True,,,,,djf,False,True,False,True,
ET0101,2026,10,,,,ndj,False,False,False,True,,,,,jfm,False,True,False,False,
ET0101,2026,11,,,,djf,False,True,False,True,,,,,fma,False,True,True,False,
ET0101,2026,12,,,,jfm,False,True,False,False,,,,,mam,False,True,True,False,
ET0102,2009,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0102,2009,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0102,2009,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,25.0,35.0,40.0,jja,True,False,True,False,legacy_two_tier
ET0102,2009,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,25.0,35.0,40.0,jas,True,False,False,False,legacy_two_tier
ET0102,2009,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,25.0,35.0,40.0,aso,True,False,False,True,legacy_two_tier
ET0102,2009,6,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0102,2009,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0102,2009,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,,,,ndj,False,False,False,True,legacy_two_tier
ET0102,2009,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,,,,djf,False,True,False,True,legacy_two_tier
ET0102,2009,10,,,,ndj,False,False,False,True,legacy_two_tier,,,,jfm,False,True,False,False,legacy_two_tier
ET0102,2009,11,,,,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0102,2009,12,,,,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0102,2010,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0102,2010,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0102,2010,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0102,2010,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,25.0,35.0,40.0,jas,True,False,False,False,legacy_two_tier
ET0102,2010,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier
ET0102,2010,6,25.0,35.0,40.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0102,2010,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0102,2010,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,,,,ndj,False,False,False,True,legacy_two_tier
ET0102,2010,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,,,,djf,False,True,False,True,legacy_two_tier
ET0102,2010,10,,,,ndj,False,False,False,True,legacy_two_tier,,,,jfm,False,True,False,False,legacy_two_tier
ET0102,2010,11,,,,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0102,2010,12,,,,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0102,2011,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0102,2011,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0102,2011,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0102,2011,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,25.0,35.0,40.0,jas,True,False,False,False,legacy_two_tier
ET0102,2011,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier
ET0102,2011,6,25.0,35.0,40.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0102,2011,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0102,2011,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,,,,ndj,False,False,False,True,legacy_two_tier
ET0102,2011,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,,,,djf,False,True,False,True,legacy_two_tier
ET0102,2011,10,,,,ndj,False,False,False,True,legacy_two_tier,,,,jfm,False,True,False,False,legacy_two_tier
ET0102,2011,11,,,,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0102,2011,12,,,,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0102,2012,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0102,2012,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0102,2012,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0102,2012,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier
ET0102,2012,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier
ET0102,2012,6,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0102,2012,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0102,2012,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,,,,ndj,False,False,False,True,legacy_two_tier
ET0102,2012,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,,,,djf,False,True,False,True,legacy_two_tier
ET0102,2012,10,,,,ndj,False,False,False,True,legacy_two_tier,,,,jfm,False,True,False,False,legacy_two_tier
ET0102,2012,11,,,,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0102,2012,12,,,,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0102,2013,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0102,2013,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0102,2013,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0102,2013,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier
ET0102,2013,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier
ET0102,2013,6,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0102,2013,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0102,2013,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,,,,ndj,False,False,False,True,legacy_two_tier
ET0102,2013,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,,,,djf,False,True,False,True,legacy_two_tier
ET0102,2013,10,,,,ndj,False,False,False,True,legacy_two_tier,,,,jfm,False,True,False,False,legacy_two_tier
ET0102,2013,11,,,,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0102,2013,12,,,,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0102,2014,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0102,2014,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0102,2014,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0102,2014,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier
ET0102,2014,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier
ET0102,2014,6,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0102,2014,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
ET0102,2014,8,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier,,,,ndj,False,False,False,True,legacy_two_tier
ET0102,2014,9,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier,,,,djf,False,True,False,True,legacy_two_tier
ET0102,2014,10,,,,ndj,False,False,False,True,legacy_two_tier,,,,jfm,False,True,False,False,legacy_two_tier
ET0102,2014,11,,,,djf,False,True,False,True,legacy_two_tier,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier
ET0102,2014,12,,,,jfm,False,True,False,False,legacy_two_tier,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier
ET0102,2015,1,33.0,33.0,33.0,fma,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier
ET0102,2015,2,33.0,33.0,33.0,mam,False,True,True,False,legacy_two_tier,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier
ET0102,2015,3,33.0,33.0,33.0,amj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier
ET0102,2015,4,33.0,33.0,33.0,mjj,True,True,True,False,legacy_two_tier,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier
ET0102,2015,5,33.0,33.0,33.0,jja,True,False,True,False,legacy_two_tier,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier
ET0102,2015,6,33.0,33.0,33.0,jas,True,False,False,False,legacy_two_tier,33.0,33.0,33.0,son,True,False,False,True,legacy_two_tier
ET0102,2015,7,33.0,33.0,33.0,aso,True,False,False,True,legacy_two_tier,33.0,33.0,33.0,ond,False,False,False,True,legacy_two_tier
